X,Z
14.30278642072193,133.70607259679562
14.348391636609511,133.04281732840315
15.2154686296559,132.85518152017872
15.59076692251992,132.15122931412157
16.57100394597758,131.84495108891267
15.825521095018171,131.86223561652466
15.9797592668995,131.36116923586567
16.269449572365257,130.8111261642931
16.528153996896734,130.24505572224805
15.524634102120189,130.27286380400656
16.548563791345284,130.47950948293493
17.587723477435823,130.41618152363841
17.29547580404074,129.81873643979498
18.15777741034081,130.2172473615679
18.22566715046614,129.48460803264544
18.34384547372476,128.93352361216583
17.744784927597692,128.3674313310417
17.589038454296215,127.27312255290073
17.902205230852754,126.36024615232647
18.0012235762719,125.70912105052506
18.21432908492313,124.83904651911632
18.245222739118717,125.61307343201665
18.07546991645186,125.14529071690215
17.7115900048857,124.37437430600805
18.179228930775178,123.58628208028507
18.371712059273076,122.64416375797077
18.08982082571733,121.77218966446895
18.15028040173945,121.58710459976315
18.320148621541975,120.95480848932954
18.428888777335807,120.16867590472401
18.56502292558538,119.60456166076803
18.198217388228457,118.99105275307998
18.0697120422153,118.45198137123086
18.673747455065886,119.23858267246732
17.20598980158631,118.48718012761607
17.439496720469318,118.28361883912184
17.718458978014667,117.73766681322964
17.750570113637654,118.59960886260255
18.12266224688008,119.18664455491212
18.227814099663128,118.4162432103484
18.163989392582934,117.7615426567341
17.767541320341248,117.16175523617225
17.72668973761036,116.40126010657242
17.679873413821696,115.69178687261572
17.8788070720292,116.56542081993022
17.81753338170944,115.97626630037246
17.73441069115236,115.34244251050113
18.21284194757919,116.14333303075273
18.576039975310294,116.98452402611521
18.488638168659996,116.64451697605323
18.369430908470385,115.74521402686601
18.30951398860443,114.86464966442301
18.82658261096842,115.5229212571755
19.02601357389334,116.34377928792483
19.114472900262165,117.23658653198423
19.19045784281592,116.51158625861183
18.814411858780975,115.61513447089311
18.618918240880884,114.96036643350041
18.64232332993193,114.13169192445109
18.57585429806103,113.65199568652707
18.453748312090067,112.99108653139957
19.231006705614742,112.60752768629739
19.32716393221502,113.59235228831012
19.200525650281673,114.55659993259744
19.389210056265554,113.87906978125395
19.46187347747484,114.85971765126841
19.757762435996867,114.06639397490542
19.857675500275164,113.2325476267206
19.790145845180536,112.2701363489563
20.202402157402513,111.80383957291161
20.13713794254516,111.0537951077849
20.262520524111306,110.23405296511037
19.80435668836057,110.01004189072036
20.06211367824197,109.254173455716
20.365951307633107,110.37285108433112
20.058026453117307,109.46465345554333
19.71554593759575,108.66325043662584
19.49347801768559,107.8327555197076
19.075535825881424,106.94778140928335
19.242567376342446,106.15341700538583
19.5442559481014,105.28573036860973
19.255492196940203,104.46107294228898
20.00926346487897,103.83293598568481
20.640357412390742,103.30511080896943
20.30642064819988,102.5309969888037
21.115227606290947,101.93428668749492
21.00627182988898,101.26443530797258
21.107157074061213,100.60328325309501
21.336265084856116,99.80426078789259
20.43872591046014,99.70846926453841
20.69652749916078,98.9632651398696
20.54865757883198,98.28221134587508
20.321298707033215,97.60073327131961
20.942340853699484,96.89575515285804
20.69954080590491,96.22285857688682
21.267811515642983,96.19874831903095
21.211109516525816,95.55123552058984
21.840863477307686,95.5090568391467
22.185338289626443,94.9541453599558
22.78722332030734,94.9563892424998
22.776873471836282,94.34279486383768
23.674959855258212,94.37559878797772
24.07610804485501,93.71685101296178
23.728737835036938,93.23360238819038
22.881561970074614,93.69054816106441
22.54564237423624,92.92805089898468
22.78993128043246,92.3170648166698
21.94535289138787,92.1611225265544
21.319394182167116,91.59369529077158
22.30202756224417,91.3840035414907
22.305795783081557,90.84511640286125
22.066569348412504,90.22720681079512
22.214436957469417,89.56283712543105
22.042787313350175,88.65377349597195
21.813989512150563,88.03737008153102
21.80060671627649,87.39352648367421
21.76507602649322,86.63693876799852
21.643333513698575,85.98229723214389
21.650177797376717,85.22772399699046
21.73285419767329,84.66291823983353
21.80615601453135,84.07997670327997
20.919617038404713,83.6778371447896
21.053394268918346,84.62147881592973
20.895775930395214,83.9395052393514
21.459969517315937,84.76358432423761
21.172744619137667,83.95921339094042
20.2290785241254,83.74388280203236
20.054905345500107,83.13023410636418
20.353677603654692,82.4792147462803
19.841836289496666,83.12195187221418
19.637215383543847,82.35897316149752
19.522962440466593,81.67782392003723
19.66719184549241,81.04501742525765
19.758512036791625,81.80448366115637
19.84906244257026,81.12014974199654
19.198840243830002,81.62355395644275
19.1012615412795,80.95925168985156
19.178685217327835,80.33488462228242
18.999142672225528,79.59328764754765
19.17740768495894,78.89311247591345
18.972294949580174,78.31468513918817
18.880402089856965,77.70335852811404
19.339896195315582,77.1334687236614
19.188682172199947,76.51920644410059
19.285103666983005,75.89191548076535
19.375222126367962,75.13283453400162
18.945918504902032,74.34274294781193
18.710460307617158,73.61867565241921
17.813197856369253,73.77135890072971
18.036528169665907,73.14418030048228
18.07856975576282,72.52082111506274
18.074191972959657,71.88183976811598
18.013282801335208,71.15678970087028
17.82159187801935,71.75040694515067
18.09020368739039,71.14066898774252
18.167335988421936,70.48793229118436
18.164312100708116,69.85925198443324
18.087080994415327,69.16572506728038
18.932763907348274,68.59913748500252
19.062138208253163,67.84808319569206
