X,Z
-20.72799537576698,19.65013455882665
-21.207930588409194,18.802974645452608
-21.843652398526174,18.064771495424893
-22.45126162333488,17.297408612823254
-23.13578940956126,16.632510522854393
-23.609583870745038,15.779450914122718
-24.086920077243683,14.928077966346027
-24.388233102458937,14.017312594094404
-25.082736942791207,13.322142986428965
-25.661568936249193,12.527821409591818
-26.181164303200475,11.700533402221852
-26.72175162826869,10.88873874227513
-27.212191820519568,10.104883795265689
-27.637874855773,9.225135315081666
-28.17777935094797,8.408957341158256
-28.757713183524093,7.637345812137383
-29.700812004561996,7.852351437840953
-30.347266242612804,7.122607061168748
-30.87262323828424,6.296367188979203
-31.34948436202777,5.451363090734638
-32.07783733187493,4.775627185152134
-32.483930408559324,3.8915446519509733
-33.16245030982069,3.2790218592026914
-33.400654767867636,2.321095616774863
-33.97690455061898,1.5232777481211144
-34.47641702596298,0.6841873041934355
-34.97108411191782,-0.16503887510988424
-35.33525742159641,-1.0624752362548333
-35.90114514340207,-1.8367012790568047
-36.37799166840207,-2.693198492233578
-36.91445238545357,-3.51816637097828
-37.84533244922019,-3.8786900074694635
-38.41476507620436,-4.665490621922804
-38.70433567636753,-5.599403745551177
-39.04962429057571,-6.504485041964543
-39.585219767855676,-7.3332105732848705
-40.12724496874048,-8.145693717521217
-40.35603784121421,-9.107557599368251
-41.13125926785922,-9.713213904074602
-41.618385589642564,-10.545569186850374
-42.06954884543548,-11.414711438471569
-42.4336605089625,-12.300940830933182
-42.556829465006906,-13.23384577721165
-42.83761293593285,-14.179162172911816
-43.20790334527433,-15.045508552546599
-43.52527656373979,-15.956046963019205
-43.869320054962756,-16.858451844786988
-44.4138005075438,-17.676793843863877
-44.87670439498897,-18.54073900732736
-45.396352695091224,-19.382370221314794
-45.49697222823015,-20.335731902922426
-46.010029177713974,-21.16835068196307
-46.38347503810767,-22.057506792799074
-46.74375711479958,-22.947884743216374
-47.16608608497528,-23.81864937365232
-47.64933156177688,-24.689507002943603
-48.17271845992029,-25.513521395651637
-48.66455668217928,-26.34668647753743
-49.065093054401906,-27.225270883786234
-49.514016766311855,-28.085182272319933
-50.01143417633393,-28.93417515028064
-50.41146625795718,-29.834568118575998
-50.869364851775074,-30.7005702153991
-51.86833820576332,-30.66580989875725
-52.36511192079598,-31.52295131758363
-52.878825874254005,-32.36235626145921
-53.36901842468066,-33.22179268447296
-53.96161041272992,-34.00234920378751
-54.417339915878024,-34.85821912357943
-54.96293458936129,-35.66539286448544
-55.48107398498364,-36.48781539016161
-55.886154219162954,-37.40187376704437
-56.36803836450108,-38.25435131673524
-56.8949549159513,-39.0721811096302
-57.469033672198144,-39.8849922289204
-57.893061671152196,-40.60030277984214
-58.43507748894634,-41.3907417724718
-58.94581733020322,-42.22612475758898
-59.35100388399459,-43.1278261923687
-59.77387342939475,-44.0032499361342
-60.1889731755452,-44.83243460700174
-60.7242002429398,-45.641632399782246
-61.130312716210696,-46.54384298043672
-61.614767301984564,-47.39227725528157
-62.046905697206476,-48.256225159640046
-62.53160584925289,-49.12609369979011
-63.09439679053701,-49.92375061474831
-63.682526987204014,-50.71444168576325
-64.1562436700245,-51.56729511573747
-64.65537608937201,-52.41098127259168
-65.21804324169058,-53.15407147495074
-66.21542277103178,-53.147619406993726
-66.73587926501025,-53.97298451067899
-67.54845666876561,-54.02025723193502
-67.93792909321118,-54.93062453290415
-68.79043772380092,-55.13527180713201
-69.38680314016406,-55.92552360481734
-69.87130689955573,-56.773684557840305
-70.34297020489316,-57.62053402653359
-70.85119478276101,-58.24242759645705
-71.20645746904606,-59.1417298731661
-72.02189493763933,-59.16800873818651
-72.46037238254779,-59.984771097543224
-73.00580973260523,-60.7872959948935
-73.52340081301946,-61.57535891038136
-74.12178444387993,-62.31923670323732
-74.69778374024196,-63.0597550483749
-75.38037563768769,-63.652525859009344
-75.95713559310106,-64.42288045615382
-76.35967545885167,-65.3380979179007
-76.9286786277501,-66.14307302116677
-77.45374974621812,-66.96717466040583
-77.81128121246105,-67.89630299630173
-78.2542255932397,-68.78039019032332
-78.76246004010295,-69.62672073592462
-79.48210069557605,-70.30158534282015
-79.89019202060354,-71.20106648924272
-80.36845464618193,-72.04644736030254
-80.78896434001356,-72.91517263117497
-81.29445326961535,-73.75167810270892
-81.84747026113538,-74.5310501745669
-82.26372948077983,-75.40886240578236
-82.7518478708462,-76.23338532842261
-83.19592009897124,-77.12747509047199
-83.53931452372693,-78.05407937451473
-84.03749017758557,-78.89588572291686
-84.51528864009914,-79.75384395277133
-85.00030427320019,-80.59208762279609
-85.46201536121579,-81.45027124877431
-84.67036222337896,-80.967071587733
-85.1060444428208,-81.85545947568974
-85.48366360162204,-82.76339866661952
-85.89415238222276,-83.64760107142006
-86.27310491049522,-84.56278241176351
-86.73429368302975,-85.42886676769812
-87.22445483449066,-86.29801064914793
-87.75131771640915,-87.1339540618418
-88.23607055686354,-87.97032759871932
-88.68454262562463,-88.81674654704477
-89.19870718162352,-89.64501528613269
-89.68844371839432,-90.49861077621873
-90.21198171251154,-91.32631469601947
-90.52372574674074,-92.27228499763407
-91.00050875622185,-93.13543817607393
-91.39382732656549,-94.0400376780926
-91.81966696593065,-94.92413234513806
-92.32044351988844,-95.73638507104974
-92.73423939051744,-96.61542813812845
-93.26608439942129,-97.34478985392808
-93.71498197057782,-98.19601603847156
-94.0648689849461,-99.11378751916338
-94.84751462795373,-98.83676275406236
-95.24042146385224,-99.74995560844694
-95.59446226368864,-100.67452799020941
-96.10385077452068,-101.44617569693281
-96.63812732378973,-102.24958623049667
-97.08414789486896,-103.09889726753599
-97.59898098161726,-103.9030783628132
-97.94203609793217,-104.83500475310387
-98.6546115323921,-105.43891883968682
-99.15425325464646,-106.23885618458615
-99.74643787274276,-106.95631168615812
-100.50796223714639,-107.50309563899566
-101.00216167642384,-108.34800891801045
-101.49816407053112,-109.14801132226813
-101.87918863256299,-110.04739195944883
-101.59848679943087,-110.8413414300329
-101.88500518433142,-111.77747159554042
-102.2586067716298,-112.69910189949898
-102.75419060509887,-113.54247786707393
-103.21785101116141,-114.41486437139756
-103.38655153263592,-115.40031247480279
-103.81699381774516,-116.30246029613679
-104.31989508885304,-117.14586534169734
-103.82785124189573,-116.37359772904377
-103.45222153521456,-115.50387629736024
-103.07728245261771,-114.57723235683353
-102.86989646092655,-115.55453250285369
-102.44437799466237,-114.6822564488313
-102.11802081887389,-113.77209034010953
-102.6239796924326,-114.63160003604554
-101.62596767315615,-114.57185463576383
-101.69034257544656,-115.54885618193994
-102.46640509486606,-116.17414748997633
-102.91539423984726,-117.05916462350662
-103.11049211720066,-118.03823819605824
-103.50850330823246,-118.95168755120424
-102.68364885854923,-119.48930581483057
-103.02435020232542,-120.42940213587278
-102.82682084443302,-121.39961485691282
-102.69619641693356,-122.38081573534298
-103.07860302686773,-123.30353447859736
-103.66365279043217,-124.07432671482744
-104.1917911336762,-124.9104256849465
-104.29913361978733,-124.05269678019731
-104.73768096634312,-124.9511677486448
-104.58166852061457,-125.91168494850689
-105.53953026881604,-126.19585670326605
-105.24010829754017,-125.26699409843087
-104.99633996917841,-124.34958352302897
-104.97197591124257,-125.33804331872437
-104.65398843201504,-124.3899732895889
-105.33910715073027,-125.1167803471608
-105.22760515208175,-126.0198036750059
-104.3926215911476,-125.88623693145766
-104.314145431989,-124.88952684438912
-104.94613889369597,-125.63937961305668
-105.17674088854925,-124.86996155300625
-104.90977807515712,-125.80042639791967
-105.61630868256991,-126.50806162531751
-105.55866152293646,-127.48259125041035
-106.08426488373163,-128.3330795387052
-105.72230471505014,-127.40119215514824
-106.17157403232814,-127.23356710788077
-106.89300177928395,-127.91312379273435
-107.37210181405013,-128.79086212262447
-107.31614151245938,-127.7927415097606
-107.10979392871009,-128.77006930204973
-106.88532925173324,-129.741702010019
-107.41931413593244,-130.58697284884545
-107.5031814285867,-131.58090356862274
-108.39739628806555,-131.33609635800408
-108.21891187663995,-132.31739700576642
-108.0763654796908,-133.27887328821416
-107.69103727986436,-134.1905437154079
-108.50319356510298,-134.77345627791382
-108.29016169502795,-135.75019074543417
-108.47447552857693,-134.86286715691318
-108.3791323966963,-135.5544744891729
-109.19554271738313,-136.12284139707768
-108.52120401831492,-135.42453753967413
-108.30632060133887,-136.39961896149444
-108.31976470553364,-135.44832824991923
-108.09809491417984,-136.42216509744077
-108.64531000934402,-137.203991025976
-108.70267461433627,-136.20799358055774
-109.54527268767035,-136.74601579483792
-108.9710822372696,-135.9512759188113
-108.26574067087157,-135.24367295164345
-108.10308385058681,-136.23034918796088
-108.0640731060695,-137.2295692762348
-107.95773322767322,-138.2232727958941
-108.03531897006947,-137.31564432342702
-107.86564964557925,-136.58548586290317
-107.90749656438847,-135.63558078845668
-107.34719919133907,-134.8806372141205
-107.43541889063974,-134.00784462416698
-106.79830551765421,-133.28921491439525
-106.87003971073332,-132.34563407702157
-106.85742492317284,-133.33746256726334
-106.84607902124081,-132.40077952250059
-106.80614855926946,-131.54745859764384
-106.83093310813422,-132.54324155937448
-106.54744954098845,-133.49408731676098
-106.57587817960889,-132.52242575596446
-106.46422929686301,-131.55660678832473
-106.49249843703234,-132.55101291663138
-106.61389004296376,-133.53900421711415
-106.30214091334454,-132.65541579539348
-105.68324168877002,-133.36134003232604
-105.44209790361376,-132.4244431904043
-105.16989397484546,-133.3702966911116
-104.90752124851136,-132.42013651133306
-105.87090002867414,-132.15890343385905
-106.02207828995341,-133.1457656458158
-106.07812785050552,-134.1441910180836
-105.87109557894044,-133.18718895777303
-105.94073389799031,-134.18291802744676
-106.06206810816191,-135.1691283732323
-106.1828986557932,-136.1613799606315
-106.00118147107285,-135.2477576413929
-106.15438020992266,-136.23592219901738
-105.82417171416878,-135.3096634111725
-105.53004043528738,-134.41196602152908
-105.29901530709948,-133.48524120059147
-105.03756544905723,-132.5803323241357
-104.27281458694921,-132.97888279551313
-104.42691780153173,-133.96590345542634
-104.74676855615813,-134.89897035710322
-105.39521742358991,-134.21100122571895
-105.53256160784595,-135.18627585370427
-105.54250357431997,-136.1329599979998
-105.39759527744678,-137.10298518268613
-104.47804049348082,-137.48966233853332
-104.05510890317456,-136.59031567992676
-104.6791255402621,-135.993031996873
-104.45182507656538,-135.07048432904716
-104.68156252745261,-136.03830260196105
-104.96207053521573,-136.9898452218455
-105.13147704509915,-137.97204235998908
-105.34548445329483,-138.94361518602605
-106.01791321311448,-138.58020729142186
-105.59994097964956,-137.67399454798
-105.2204300326603,-136.75594379468632
-104.76854694012268,-135.8765546568919
-105.11795934887424,-136.7931704855905
-104.57800630749598,-135.9617338380247
-104.47912798472287,-136.92984985836884
-104.78305984549844,-137.87910103060474
-104.36093520450738,-136.98805876905845
-104.0008958817076,-136.13016777503958
-104.15868525032145,-137.0777521411013
-103.76532771366725,-137.27309241848374
-104.11631730667771,-138.2047801754167
-103.68693425469962,-137.30542114028597
-103.93820874333599,-138.25805600388443
-104.06556757302427,-139.23573532171847
-103.60712317772754,-138.3481341748036
-103.79890847821893,-139.32527565398777
-103.97328960663654,-140.22627591750313
-103.65209469407742,-139.35677728856575
-103.58569671230903,-138.406015872367
-103.23805469424155,-137.47479554002192
-102.82832801110564,-136.59816854422894
-103.2889446068493,-137.48418432291197
-104.23330551936252,-137.79586548593755
-104.66532933940229,-138.69772542796008
-104.10178359605767,-137.8716719724485
-104.62064719063909,-138.72307583931206
-104.87241527836922,-139.68975418850823
-105.02188767278207,-140.63350594960514
-105.42439395459814,-141.5486884069966
-105.03950874025382,-140.67868011221037
-105.20420146538072,-139.854765721296
-104.6226422730236,-139.04538214941735
-104.17540855312855,-138.16057573175132
-103.82740019085148,-137.25035849507697
-103.88623326876326,-138.18847716564824
-104.05258157099682,-139.05720913849302
-103.48848947486437,-138.24462676989955
-102.65474145184638,-138.72200377511317
-102.94394079428582,-139.6776259294579
-102.87580052575927,-140.28929758386406
-102.39686624858757,-139.5063929918022
-102.09841620243859,-140.2232546772075
-101.51909189167144,-139.42036052888685
-101.15972282568202,-138.5082555977203
-101.45336932562157,-139.43149983941584
-100.82335389204094,-138.68396651159634
-100.69595665601928,-137.77541202053877
-101.16778217769188,-138.65452619839817
-101.69638791204463,-139.49253330628542
-102.26683286839186,-140.30944361049504
-102.05376667019348,-139.48811435080384
-102.49678084641818,-140.37929574887568
-102.024662600725,-139.52156338493833
-102.83380333576115,-140.04771201808654
-103.36466995612491,-140.88637683332448
-103.8570026138692,-141.73329252161233
-104.2799636050575,-142.61004361083482
-104.92723329809775,-143.35931741132353
-105.54112025050104,-144.14367068361796
-105.99908984348738,-145.01702330729222
-106.56309861497914,-145.83810456139804
-107.28067510696741,-146.53424304799188
-107.83598694337307,-147.3658167024805
-108.37496433965534,-148.2009794613083
-107.77069251301808,-147.43437054334856
-107.75907866206518,-148.39950752395256
-107.78800859418813,-148.58360329769573
-107.6753059653109,-147.79557015049457
-107.93032999035005,-148.72439121479124
-108.68158229660827,-149.3763007051108
-108.1700169721963,-148.56568783515706
-108.90222499573049,-149.1898700566733
-109.39172259565929,-150.05426207962986
-109.83870643278681,-150.94054324279827
-109.94615477268637,-151.89783833075265
-110.25703251479807,-152.78803053981923
-110.62619125461622,-153.6712215017744
-110.11503691309754,-152.91096407082807
-110.58956346959383,-153.7641657343089
-111.22944816143716,-154.53009504608238
-111.84904484989255,-155.25099087869302
-112.2479560739645,-156.16194625229144
-112.17027294745282,-155.23919081661225
-112.71334279152725,-156.07559936547747
-113.01579410009676,-157.01460733998735
-112.77485488819639,-156.05963911101912
-113.2013162574604,-156.95829236203264
-113.7212373433591,-157.7128484700854
-113.89039180129018,-158.337322398182
-114.44191679684886,-159.1431443733578
-115.13721378356927,-159.84721958922665
-115.60685387581651,-160.71836457620873
-116.52027937666399,-160.84289383281737
-117.10436785154928,-161.64115969293482
-117.41044100581715,-162.5747515764033
-117.26441487747609,-162.83089407518284
-118.00764222312966,-163.49451350656136
-118.68949204710779,-164.2176799907682
-119.16075678255349,-165.0410431020655
-119.66058088974013,-165.89353782100358
-119.7372779649105,-166.81569523975276
-119.47652497937051,-167.345046273334
-120.25550743151528,-167.9658118847175
-120.47172576308859,-168.86292847001502
-120.898390687713,-169.56223955989947
-121.17952198072871,-170.51807094143356
-121.67510384721817,-171.36146917644
-122.41957319399071,-171.98291054246977
-122.41023803241964,-172.98243660000745
-123.15314147504235,-173.65151086742136
-122.45108567005599,-173.00803950583997
-122.8909982386358,-173.88731263675547
-122.95084489959827,-174.84663466061204
-123.6965233213245,-175.50147661684383
-124.13511523125902,-176.3039596141827
-124.53853671640363,-177.17918549702028
-125.47828158039837,-177.07682643824538
-125.3492667854758,-178.05783224860167
-125.92781923239171,-178.81515695784222
-126.01133827051335,-179.7603652819512
-126.08057250176132,-180.64702115936169
-126.40098658174072,-181.5864353330871
-127.34912989365863,-181.8864941374275
-127.71740430059602,-182.7739903874017
-128.17863220756607,-183.63317481398101
-128.35830835500371,-184.46892256962226
-128.59277183009667,-185.43638965566046
-128.27754449526105,-184.49238323332708
-128.77036857460314,-185.31638599057263
-128.93958971027,-185.82648068960737
-128.92833521718111,-185.97451974291187
-129.35738983145865,-186.83130999345784
-129.40269275577617,-187.82913317596405
-130.16429066077555,-188.3182432217901
-130.09630390934615,-189.31116139948585
-130.18131970735175,-190.30608423821633
-129.91706650520084,-189.34418299824517
-129.88576823965553,-190.2994685957697
-129.74067986584663,-191.28515071200187
-129.8129892654226,-192.2586618978771
-130.1825894822863,-193.18715022492862
-130.5783224160548,-194.06722767498005
-131.04279275451682,-194.9528088878813
-130.91603538953987,-195.86323993638595
-130.843153769622,-196.85619760513254
-131.07214321068878,-197.78771351331218
-131.57005872326036,-198.62695058705185
-131.98377313513672,-199.51014506099796
-131.97804735182615,-200.50680679660715
-132.23154112634646,-199.53952213908644
-131.57794929893439,-199.98851509212395
-132.46388359420823,-200.34519362289194
-132.5081763230754,-201.33619790689974
-132.88415679310458,-202.2229845003138
-133.81733604870993,-202.58188963376458
-133.55996737359823,-203.547435318679
-132.81788170060483,-204.19529920373364
-133.0208670565332,-205.15052122187973
-133.43141531778912,-204.24644837472093
-133.6554568432399,-205.16894196290323
-133.84175465297824,-206.150705592129
-133.33362015677466,-205.321159900325
-133.94240149192396,-206.07251430635722
-134.05246374647493,-207.0654037033833
-134.61430707431924,-207.86936405069324
-134.75404265683505,-208.81781004417567
-135.20929165811006,-209.69134287913585
-135.08182039768658,-210.68243742436965
-134.7991262777775,-211.6379692358018
-134.96627681171498,-210.78659359502132
-134.75757790768427,-211.75063042343524
-135.14887856110914,-212.63528638596702
-135.65829537042882,-213.47053781022575
-136.07384125353957,-214.3548251650599
-135.99738867973826,-215.35181198860903
-136.3717676352113,-216.26885329603164
-135.77213322137055,-215.54964263129298
-136.1772520811012,-216.4607765162581
-136.58352970392446,-217.3474432054161
-136.84722091306273,-218.3119793707932
-137.43154352415993,-219.12344038446756
-137.37913470235355,-220.109104578509
-137.2520602039633,-221.09986016096818
-138.03473412910006,-221.57448784172686
-138.82690972407423,-222.16672914696733
-139.22558507457092,-223.08377936050633
-139.90647766016545,-223.81598591925422
-139.45351950741,-224.6034867644414
-139.72455660453565,-225.53164581854352
-140.35835711329034,-226.27220791732947
-140.8336360580538,-227.1064669250356
-141.27733197135413,-227.93702794227434
-141.86631082974824,-228.71584352604148
-142.06006412789398,-229.69094235113843
-142.3314349985607,-230.60225236712174
-142.37775608259793,-231.56058241150353
-142.88833118588067,-232.39065468268785
-143.00708820092848,-233.34259043720516
-143.95155573493918,-233.55767058649948
-144.63908621672775,-234.1684097086313
-145.2150130735192,-234.97544272586015
-145.6854306730293,-235.83210539870493
-146.27439499124142,-236.6188142325778
-146.87585800551386,-237.4176351688323
-147.52314214681186,-238.16172637911444
-148.1521485093115,-238.91048643727908
-148.5789299012156,-239.72799831624005
