X,Z
-85.07946267652216,-130.2396084891529
-84.76825736943894,-129.31469048942228
-85.32252701027315,-130.10104643159067
-84.41340101204159,-129.68453188278013
-84.9829096535553,-130.44856104693727
-85.55070435702635,-129.72160508147587
-85.85923747460726,-128.86310503606325
-86.3737618337116,-129.66992311877914
-85.4655354508017,-129.98687248511047
-85.5977779112765,-129.07141989115863
-85.55956220661484,-128.14029449239374
-86.01276977465074,-128.97814342387312
-86.20993919721377,-128.03451064101992
-85.94812309783082,-127.12205402317574
-85.78336778248551,-126.164830126807
-86.62559808178052,-126.6340354629328
-86.31314595244633,-127.50248392593421
-86.43808763842043,-126.53801550135591
-86.81846528995656,-125.73862619495932
-87.24459636454667,-124.90979459240577
-86.35242864071422,-125.33671974327576
-86.12205394469221,-126.26202287763847
-85.23608244760995,-126.6111174705435
-84.45947469044,-127.00617316470581
-84.77633212969491,-126.14823906183683
-84.00281660035627,-126.70905814843212
-84.31216437323528,-125.79713994425909
-83.95864088417703,-124.9741624328536
-83.23766123540776,-125.60604095015394
-82.92854858710045,-126.5427621028082
-81.96521083900043,-126.67037061012358
-82.41270826895186,-125.87193733757708
-81.43980005802307,-125.65569143831972
-81.78940157902578,-124.79356067814945
-80.97550745450302,-125.34724263367487
-81.97172679570062,-125.26645349140664
-81.04245229784253,-125.5722310767366
-80.138136719709,-125.96025757930822
-79.21761456651437,-126.29806843902823
-80.21440142944842,-126.24311412514459
-81.14998343124941,-125.92866416140176
-81.102773525399,-125.07737775781764
-80.8798969819364,-125.96857473764541
-81.49837614945945,-125.23537491900203
-82.33683619023184,-124.72904363905235
-81.78891947453194,-125.4933255653325
-80.90402326512944,-125.94740998220192
-79.91105849231056,-126.06154922382498
-79.62309790718676,-126.9552830752693
-80.6221369943373,-126.98802746079785
-79.70432002217262,-127.34505894280716
-78.73115912079089,-127.47162348152976
-77.96182937542774,-128.05316315718466
-76.99100288072155,-128.2006524476096
-76.05705162445742,-128.4881528839352
-75.26330808930777,-129.0381865647563
-76.25260205186143,-129.03359109514625
-75.46929959726972,-129.59111689978326
-76.39038131639809,-129.28687159871026
-76.00226606786059,-130.16630783370402
-75.08348098032313,-130.5082942766065
-74.12759406605295,-130.72015244930253
-73.23975639091971,-131.11086770642927
-72.32524993929235,-131.44984258547527
-71.33729451273403,-131.5404232015919
-71.9393184672323,-130.7863703567487
-71.19116273600696,-131.38144648829996
-70.38008020300741,-131.9208359222846
-69.45343115059298,-132.20077517936326
-69.85783421591049,-131.35919475534936
-69.01621822044389,-131.84923994281354
-68.1242477787447,-132.23726568764178
-67.19824332965904,-132.56456326150453
-66.32132017760784,-132.96755255553452
-65.44169238187133,-133.3785792325895
-64.55812222399247,-133.78999639467358
-63.660441882013565,-134.1323411258982
-62.82142814302162,-134.6079265899171
-61.843127897210564,-134.74713533186045
-60.85940263112299,-134.81340275483373
-61.009688719429214,-133.92445235471854
-60.05744541882849,-134.18828710793474
-60.282527447595974,-133.32681613886024
-59.40178572271268,-133.75935176574075
-58.70119085551397,-134.43913067519844
-57.84057844254789,-134.89151416682404
-56.89465890326074,-135.18311772981275
-56.05940150607052,-135.70361387333034
-56.290860902826786,-134.82189576465564
-56.19798574204063,-133.9593050458512
-55.2834047916742,-134.3134963316118
-56.08889145355862,-133.756409090398
-55.27818620414232,-134.30599733269344
-54.47440626104841,-134.85271659671517
-55.144021725669084,-134.1531548862796
-55.948637398539795,-133.58808834651887
-55.04445709232471,-133.98195459250377
-55.5521621914196,-133.21042263065064
-54.72361673122777,-133.74285790252776
-55.123944333872984,-132.87717269883763
-55.382975522084486,-132.02018466203654
-54.53968067511059,-132.52009311665287
-54.615161928951935,-131.6183700744918
-55.16462654146288,-130.8309027977327
-54.310804011617364,-131.3156057948845
-55.05167078980128,-130.68930961035767
-55.68764081388674,-130.01607563174463
-56.50321668344357,-129.54168290674852
-57.05431896492058,-128.78955062544958
-56.39055071740078,-129.47242220110624
-56.71243244678995,-128.6425278015569
-55.85718056591344,-129.09290958472403
-55.03917330477434,-129.60317936464733
-54.78077784299203,-128.7938911322363
-55.51803039588795,-128.15846049542978
-54.812644200707005,-128.79008305115855
-55.6483537456283,-128.28706298214038
-55.416768712450335,-127.46731396451005
-54.81085370721312,-128.22275984802943
-54.419549067298846,-129.07355664395746
-53.60800585539707,-129.61241073020244
-53.7848281939745,-128.76625972335924
-53.81117531070524,-127.8869094652822
-53.064202982894905,-128.4483713177964
-52.251723019088345,-128.8694973643531
-52.522732903922346,-128.06446212321163
-51.61980338358625,-128.26593279914553
-52.02061052156209,-127.51596930039867
-52.19281266406996,-126.68106486046109
-51.60824407477584,-127.3077594709887
-51.21576185663928,-126.54748935051418
-51.20125562306275,-125.67202623003044
-51.2412435001136,-124.81283454767957
-51.00606475481015,-124.00584158233727
-51.22047810514713,-123.15157133061489
-52.109674700764096,-122.84900201782385
-52.068917039635174,-121.95376311828686
-51.97823761255227,-121.08143096099677
-51.08881396598373,-121.40372948659257
-50.64796357776788,-120.65614220953306
-50.62514381140702,-119.79059994787329
-50.269691747782026,-118.99086063289361
-50.05092351953383,-118.11780267346614
-49.91719897651062,-117.27108736950508
-49.8874249896731,-116.37103006207104
-49.83165673083905,-117.26588396161719
-49.68957311091288,-116.40512748046906
-49.67047617502554,-115.49115101725673
-49.418997504807706,-116.43010123875477
-49.26931406745784,-115.54284614108902
-48.280691214494375,-115.39831701261785
-48.18765293007968,-114.57136176067004
-48.02582162953624,-113.73368285753203
-47.733838536406225,-112.93073669303136
-47.43904835867893,-112.10184043784349
-47.16438836038727,-111.25117521077742
-47.08327189907864,-110.35553031532771
-46.815451186618276,-109.54254108995795
-46.71710384724084,-108.66198208028462
-46.44440036101328,-107.83131780458874
-46.162941488870246,-107.00338855483297
-45.89643999629391,-106.17988320908815
-45.73998969023377,-105.33118054791105
-45.26183838715034,-104.56043878486413
-45.85291566231387,-105.23749230292658
-45.64660180342507,-104.3836689321705
-45.532445320609206,-103.61164726408448
-45.2967625215541,-102.76572549004099
-44.8964093865409,-101.88439203925968
-44.622559862289236,-101.02744131000081
-44.90152237562391,-101.94561840447399
-45.36692112891956,-102.81615620535612
-45.08831621556798,-101.85627645019242
-45.245808269041746,-102.8216454829268
-44.801897699487675,-101.9334508020339
-45.27387721684119,-102.79670856520885
-45.68887382557306,-103.70486141525411
-46.118520326954666,-104.54668612839004
-46.78359741982259,-104.58055748925187
-46.40818851422175,-103.68207809980136
-46.06417166725254,-102.8413074476368
-46.498282618617786,-103.7399237064065
-46.992820220844116,-104.59621575865147
-47.327351079660204,-105.48862551353037
-47.72755009771257,-106.4041415550636
-48.20691286266484,-107.274045884829
-48.269210799446526,-107.62678822517732
-48.57780387794165,-108.53874841905218
-48.51178228676664,-107.6728436315898
-48.83301596792811,-108.51423919704617
-49.303651421109606,-109.39393433425255
-49.47067151841145,-110.31499087960768
-49.82558604580679,-111.14738467467419
