X,Z
-50.715966236733294,-52.81179623420263
-51.08589410117867,-53.518961063335695
-51.54800924111978,-54.211092232184086
-51.94749019399808,-54.9341847320746
-52.376670174303726,-55.66426369945995
-52.849171299235934,-56.38701239619843
-53.38018031658491,-57.08579786326304
-54.00568906367691,-57.74513936993027
-54.56487079136094,-58.41684065759908
-55.1341083166127,-59.083327115085964
-55.69844576188616,-59.75693561351474
-56.25999205235245,-60.43365395845543
-56.81274638024427,-61.12513782896177
-57.36982254100508,-61.81535165120552
-57.93558568639415,-62.50290444235512
-58.49561104784195,-63.19098389242739
-59.058290228383555,-63.87971657043464
-59.61665230127251,-64.57023576488476
-60.16303532236425,-65.26291406028153
-60.69662797145611,-65.96337078334754
-61.210151433684445,-66.6743180009105
-61.72872575068622,-67.38789631806019
-62.261606635838305,-68.09253668054106
-62.788382464529576,-68.78696859908041
-63.317467346760495,-69.47670318064189
-63.84080907599916,-70.16530419369244
-64.43078877346417,-70.8272467846694
-65.01958432878668,-71.47946618875642
-65.59993234781334,-72.13203248368416
-66.21370888241312,-72.77751797067566
-66.81712146370023,-73.41988766971922
-67.43613110929427,-74.0479250642594
-68.05197779642518,-74.67014542584354
-68.6129970365741,-75.31373079533478
-69.1445039267384,-75.9736585703576
-69.66927894920931,-76.64378231753952
-70.2223036062206,-77.31481441646916
-70.77307479454518,-77.98988508910405
-71.33534527495178,-78.67176619327937
-72.00656736888934,-79.34571385220978
-72.61686409273526,-80.01416715035532
-73.19294368202193,-80.67462245286585
-73.72158094302502,-81.33193808403468
-74.18488280995265,-81.99837697996622
-74.6080869405019,-82.67351352558315
-75.00875743259833,-83.35859474160101
-75.39078768561365,-84.06062971005854
-75.80650209876346,-84.76602399244214
-76.24525652079592,-85.49121835361544
-76.76510151411021,-86.21032435980764
-77.2474129119529,-86.92913831143416
-77.7574118762461,-87.64222857522168
-78.36765211498182,-88.360128100879
-78.86568847650432,-89.05347999449366
-79.29328740021552,-89.72405000822195
-79.67681999839161,-90.37171694281702
-80.01656906638345,-91.01487703107551
-80.34297455219574,-91.65146709619694
-80.65384772544428,-92.29984266923975
-80.97489413386961,-92.96182855559745
-81.34646425728602,-93.644752632751
-81.81716990207741,-94.34149060305018
-82.36314736547843,-95.07147952706813
-82.80659705462743,-95.79046455485607
-83.25854106834501,-96.50528174546285
-83.71112365356268,-97.21863688920695
-84.1499560171747,-97.9411887679156
-84.60884875353176,-98.65507088764011
-85.07462354352342,-99.36851741122604
-85.56804371294498,-100.0773223907632
-86.0874308706024,-100.78053426707282
-86.6085851338504,-101.48798568382931
-87.10403071955011,-102.20360779479945
-87.6089475278713,-102.91411592299355
-88.07753100555678,-103.63802107161484
-88.52442997260574,-104.36658547649188
-88.95830874716823,-105.09716213407631
-89.39963635773105,-105.82418668458477
-89.82025871923551,-106.55140865289266
-90.24698720523544,-107.2755182745673
-90.68565314260869,-107.99835695591445
-91.13227574134879,-108.71996253192953
-91.57827238631808,-109.45213508541036
-92.0538677951813,-110.16155063343533
-92.51269301261709,-110.8730239609562
-93.0025091414117,-111.56334542386104
-93.48416838764085,-112.2553768788835
-93.95875518508429,-112.95227025984886
