X,Z
-359.07586732863524,-44.18199897502227
-359.01051178327924,-44.49987883185693
-359.9088678976874,-44.43283149490585
-359.1911786922774,-44.18698975918188
-359.0015685976706,-44.052587403836085
-359.4162148020689,-44.14890328829399
-359.1835386807283,-44.310318518086454
-359.1672324121817,-44.887580307430866
-359.38261563564805,-43.85168310419804
-359.7323386842213,-44.18431299148094
-359.4579531545568,-43.94658642659871
-359.22278587586266,-44.08074115825932
-359.1626164287872,-44.49059426536276
-359.04262754913316,-44.501277989445875
-359.1727498819737,-44.62041198036774
-359.59548448211365,-44.38637365571625
-359.7059664504909,-44.623179593480764
-359.2834133021496,-44.99977245714505
-359.4251109310718,-44.37086081052458
-359.655582448214,-44.23892969157733
-359.41548661581396,-44.18887573873556
-359.3855209166438,-44.386612556961325
-359.6277776298092,-44.21332782168018
-359.88165408155385,-44.30276155253291
-359.64374674368196,-44.158839738157404
-359.7443132637243,-44.27273976801405
-359.6246462303111,-44.226596256025125
-359.6844725113888,-44.1833106004859
-359.8071219277015,-44.362587929674824
-359.5041215370329,-44.613192071424514
-359.223440471429,-44.249819609186524
-359.4957158979598,-43.589386508609834
-359.2286557872905,-43.91981051552328
-359.17442046244173,-44.293297961756615
-359.36020151773886,-44.575125667920936
-359.60505636966525,-44.33454573326512
-359.85710052215705,-44.308581537639874
-360.0994801946165,-44.46492136820546
-360.11009380869757,-44.81493885759533
-360.0903353677505,-44.137222303000236
-359.84094413193293,-43.63986192094074
-359.71924333884954,-44.47485264182355
-359.7811207623304,-44.4103540905873
-359.9897352690705,-43.91271791642023
-359.7622166333126,-44.408504783181804
-359.6892988255903,-44.007676178072934
-359.2028281498458,-44.89314674108714
-359.41736331523464,-44.2394031257794
-359.77127297275416,-45.140328288890665
-359.53884208212037,-45.22715534528426
-359.6645431076146,-45.13562753071157
-359.82134544500366,-44.753122896815874
-359.8490309140898,-45.21795160265638
-359.9050191022452,-45.55774292166745
-359.5427261621968,-45.13986505030627
-359.5171629014468,-45.46977083423527
-359.60470433630167,-44.357351104454544
-359.56120935060636,-44.97864815513555
-359.3723822813131,-45.1665137576441
-359.4441651445619,-45.22751675225279
-359.39301173613205,-45.21265073969724
-359.41622246382053,-45.50249549136429
-359.2800751654887,-45.50144346541031
-359.20567214421504,-45.42853693852219
-359.33178753615664,-45.671197470341006
-359.17147396866125,-45.66208138332386
-358.95135820538906,-45.732095204856314
-359.5054946478964,-45.450047312382864
-359.1983449412049,-45.49615034728223
-359.7247607488815,-45.23466581236412
-359.5720963477112,-45.32017424261307
-359.648666834188,-45.194377796770844
-359.6736673014261,-44.584687846587634
-359.7489399239174,-44.68489964934573
-359.7147717702635,-44.89081422845485
-359.62300854363536,-44.567348685410124
-359.6943434708212,-44.53387786739782
-359.4231795395063,-44.54338429666658
-359.518919708722,-44.83854036644517
-359.42014051616036,-44.61328995703227
-359.6192547333668,-44.95766995041057
-359.67714769172744,-44.78407263968965
-359.57081354584,-44.94805266357883
-359.5127965149097,-45.13251312351825
-359.7549473924736,-45.10953199397124
-359.3075257291705,-45.36841369037172
-359.36042221335833,-45.173405152931686
-359.27180586871646,-44.74796591799443
-359.36274685759497,-45.03080118242045
-359.4554620078392,-45.24916607327777
-359.28474895785416,-45.344734881304184
-359.57402231018784,-44.54843919283796
-359.07525318341936,-45.004213706542735
-359.35152146917534,-44.973229188562875
-359.7237870079632,-44.42688619073981
-359.449436152193,-44.874640135407894
-359.2152485153297,-45.24925237491142
-358.9062560833088,-45.049330294010176
-359.5502319299516,-44.50951506618323
-359.3736166177178,-45.03006431223296
-359.7569164045726,-45.233702907067425
-359.620639091959,-44.940411966449155
-359.6483947141992,-45.128080205387285
-359.8070889128221,-45.07616845338314
-359.9537621644894,-44.865928021923914
-359.83781012680856,-45.4484990866389
-359.9560596671221,-45.10289343219674
-359.4933573161203,-44.700875375993824
-359.5368215156062,-44.63646590617065
-360.18466724063467,-43.97201540262177
-359.64622840169545,-44.25004327875642
-359.759813473435,-44.0836389868954
-359.58452770864847,-43.93123307711276
-359.0807243906252,-44.17533727022685
-359.30762710909056,-44.35920187624179
-359.47959768602584,-44.40293575358046
-359.2439952525518,-44.562460761420134
-359.41781992976485,-44.358695331951346
-358.80677514602604,-44.266517919695964
-359.21857201002985,-44.56900838147872
-358.9758233548972,-44.40546960472859
-359.2577056916782,-44.5434848243434
-359.7406184697545,-43.98508584698727
-359.2886192095691,-44.30854228878182
-358.45752037005263,-44.411647887734624
-358.3090461532519,-44.643131342129465
-359.12062297941026,-44.29001139434468
-359.4136700551602,-43.92033427493211
-359.2807917718693,-43.91184837372226
-358.997933604988,-44.22091674990343
-359.0526934130105,-44.64810940662104
