X,Z
243.79693337106687,-49.04218493736266
243.27436737885046,-49.79920025676473
242.70998056776418,-50.488513288281396
242.86279403591712,-51.47663145829353
242.171408458793,-52.126459406001395
241.6388302061137,-52.87053897187536
240.9310800116709,-53.495139437120784
240.30131390094368,-54.225618978551424
239.50741453958506,-54.75528321193274
238.729722998886,-55.27632651293169
238.0297910709525,-55.920322731293666
237.3609146655029,-56.60529030193848
236.66428009198006,-57.225683520306916
236.04083912373014,-57.92578686817341
235.26265367977427,-58.49927672059948
234.55347335285632,-59.11717516186853
233.87699446456713,-59.78862158074839
233.06278258585175,-60.22244962017309
232.52148434956752,-61.00066228401392
232.08930980624396,-61.86835081992771
231.45459411534102,-62.5586464059745
230.69186326044002,-63.11278937276132
229.9005712567122,-63.39277484050146
229.19219427933106,-64.05477422307258
228.46789724462383,-64.67150146029286
227.68454905745384,-65.19985466696214
227.04094376348084,-65.90681596206785
226.4015098665538,-66.63236492489351
225.6960103177559,-67.27081803193943
225.40182300403643,-68.22478090102894
224.6785520946076,-68.84344952791966
223.98301970649305,-69.48857634290611
223.2797322750836,-70.09031983303774
222.47486588498396,-70.51563876029705
221.72752220701383,-71.10964426019784
221.01981972706247,-71.65395277484062
221.2420831103256,-72.59330760761718
220.6509809268617,-73.3280667463827
219.87966444626878,-73.84307582547167
219.18337824760258,-74.4979970854267
218.4569472632316,-75.1039425699221
217.81770654000644,-75.82335014606372
217.14126866872175,-76.4735646136624
216.50660337069,-77.1962226223392
215.90224404816513,-77.91986636501831
215.14964640942628,-78.50453780540066
214.37908415377458,-79.06299404551075
213.7368280992524,-79.78165202601235
213.05769035995652,-80.44989021031039
212.39139921814385,-81.12992862327582
211.74888693531904,-81.83970470173571
211.06182163879927,-82.48439424210288
210.4138989208987,-83.1656775685146
209.72616660397392,-83.81659346962226
208.9808315860964,-84.40949750283919
208.264690583367,-85.04474448174922
207.56238307638182,-85.69751840452591
206.90316402304194,-86.36654981070481
206.15744457852884,-86.98132374656316
205.5874139375488,-87.72748328840862
204.84964776236492,-88.31747537585431
204.11955729829543,-88.92275523696644
203.33474108266182,-89.48496525124455
202.78831565518757,-90.27700721739957
202.0575320192876,-90.90238876184544
201.2858012414817,-91.47131458192298
200.64585735448384,-92.18478271264442
199.9309865721785,-92.84192171410055
199.28553967632297,-93.52642074462169
199.4439187422141,-94.40641896963234
198.84361755889228,-95.16370536641874
198.18757394895297,-95.80492120525308
197.6486862438272,-96.57853601953761
196.93910428844887,-97.21674538370772
196.20037274194664,-97.79547750897031
195.45789586732593,-98.41404839154697
195.7163435412043,-99.33551862878856
194.9883022892301,-99.94236585427653
194.1551897155083,-100.42032916945794
194.44086408276848,-101.33091182602874
193.69423141779754,-101.90655867945779
193.02790621538205,-102.57697964738507
192.22125835136893,-103.09125393186167
191.46996195907982,-103.66851256529563
190.75251502727323,-104.25784899194605
190.0407158744134,-104.8831406222888
189.35334679865602,-105.53174969818903
188.59085815186174,-106.14624679958158
187.935759351314,-106.77132827906088
187.25708290012435,-107.38723167011491
